material_id,formula,pbe_bandgap,hse_bandgap,bandgap_correction,dataset,data_source,confidence,mpid,dimensionality
JVASP-56746,Lu2 Al2 Si2,0.0061,0.0072,0.0010999999999999994,jarvis_3d,jarvis,high,mp-567229,3D
JVASP-56749,Tm1 Cr2 Si2,0.0007,0.0008,0.00010000000000000005,jarvis_3d,jarvis,high,mp-567243,3D
JVASP-56757,Sr1 Si6 N8,3.3369,4.4462,1.1093000000000002,jarvis_3d,jarvis,high,mp-567278,3D
JVASP-56758,K1 C2 I1 N2,4.2107,5.4522,1.2415000000000003,jarvis_3d,jarvis,high,mp-567299,3D
JVASP-56792,Sm1 Zn5,0.0065,0.0152,0.0087,jarvis_3d,jarvis,high,mp-567406,3D
JVASP-56798,Ho1 Sb1 Pd1,0.2067,0.6221,0.4154,jarvis_3d,jarvis,high,mp-567418,3D
JVASP-56807,Na4 V4 O12,2.8272,3.2945,0.46730000000000027,jarvis_3d,jarvis,high,mp-567447,3D
JVASP-56810,Ca1 Ge2,0.0076,0.0096,0.001999999999999999,jarvis_3d,jarvis,high,mp-567456,3D
JVASP-56812,Ho1 P2 Ru2,0.0089,0.0164,0.0075000000000000015,jarvis_3d,jarvis,high,mp-567458,3D
JVASP-56819,Pt2 Cl4,0.055,0.9511,0.8960999999999999,jarvis_3d,jarvis,high,mp-567484,3D
JVASP-56834,Ho7 Fe1 I12,0.0048,0.3455,0.34069999999999995,jarvis_3d,jarvis,high,mp-567566,3D
JVASP-56838,Pa1 C1,0.0171,0.0504,0.033299999999999996,jarvis_3d,jarvis,high,mp-567580,3D
JVASP-56840,Hf8 Te4,0.0045,0.0074,0.0029000000000000007,jarvis_3d,jarvis,high,mp-567584,3D
JVASP-56842,Dy1 Al3,0.0073,0.0332,0.0259,jarvis_3d,jarvis,high,mp-567589,3D
JVASP-56853,Mg2 Zn4,0.0048,0.0053,0.0005000000000000004,jarvis_3d,jarvis,high,mp-567626,3D
JVASP-56856,V1 Fe1 Sb1,0.2668,0.3751,0.10830000000000001,jarvis_3d,jarvis,high,mp-567636,3D
JVASP-56857,Rb2 Cu4 Br6,1.8735,3.0143,1.1408,jarvis_3d,jarvis,high,mp-567644,3D
JVASP-56861,Sr2 C1 N2 Cl2,4.403,6.0037,1.6007000000000007,jarvis_3d,jarvis,high,mp-567655,3D
JVASP-56868,Ge1 I2,1.7618,2.2141,0.45230000000000015,jarvis_3d,jarvis,high,mp-567677,3D
JVASP-56871,Ba3 Cl6,4.5264,5.9994,1.4729999999999999,jarvis_3d,jarvis,high,mp-567680,3D
JVASP-56880,Ti4 Al8,0.0155,0.0262,0.010700000000000001,jarvis_3d,jarvis,high,mp-567705,3D
JVASP-56881,Pr2 Co2 Ge2,0.0081,0.0136,0.0055,jarvis_3d,jarvis,high,mp-567712,3D
JVASP-56890,Sr4 Br8,4.6497,6.4477,1.798,jarvis_3d,jarvis,high,mp-567744,3D
JVASP-56911,Sm1 Cr2 Si2,0.0032,0.0063,0.0031,jarvis_3d,jarvis,high,mp-567830,3D
JVASP-56914,K4 Na2 B2 P4,1.8326,2.6363,0.8036999999999999,jarvis_3d,jarvis,high,mp-567836,3D
JVASP-56962,Cr1 Ga1 Co2,0.0056,0.0069,0.0013,jarvis_3d,jarvis,high,mp-567981,3D
JVASP-56984,Ca3 Si1 Br2,0.0885,0.4728,0.3843,jarvis_3d,jarvis,high,mp-568050,3D
JVASP-56994,Ti4 Bi2,0.0014,0.0096,0.008199999999999999,jarvis_3d,jarvis,high,mp-568069,3D
JVASP-56995,Nb1 Co1 Sn1,0.0688,0.1033,0.0345,jarvis_3d,jarvis,high,mp-568075,3D
JVASP-57000,Yb1 P2 Ru2,0.0022,0.0038,0.0015999999999999999,jarvis_3d,jarvis,high,mp-568095,3D
JVASP-57020,Tb2 Cl6,4.254,5.4397,1.1857000000000006,jarvis_3d,jarvis,high,mp-568170,3D
JVASP-55237,Lu8 Zn4 S16,2.3719,3.3133,0.9413999999999998,jarvis_3d,jarvis,high,mp-18332,3D
JVASP-55239,K14 Nb2 As8,1.3187,1.7843,0.4656,jarvis_3d,jarvis,high,mp-18361,3D
JVASP-55252,O12 Na6 Ca4 Ta2,4.2528,5.7093,1.4565000000000001,jarvis_3d,jarvis,high,mp-18480,3D
JVASP-55253,K12 Mn2 Se8,0.4302,1.5402,1.1099999999999999,jarvis_3d,jarvis,high,mp-18481,3D
JVASP-55269,K12 As4 Se12,2.0713,3.2518,1.1804999999999999,jarvis_3d,jarvis,high,mp-18594,3D
JVASP-55301,Ca4 Co2 Si4 O14,1.6221,2.8473,1.2252,jarvis_3d,jarvis,high,mp-18786,3D
JVASP-55455,O16 V4 Zn6,2.6071,2.9386,0.33150000000000013,jarvis_3d,jarvis,high,mp-19582,3D
JVASP-55507,O14 V4 Zn4,2.2953,2.6469,0.3515999999999999,jarvis_3d,jarvis,high,mp-19707,3D
JVASP-55521,Si12 Ru8,0.0188,0.0266,0.007799999999999998,jarvis_3d,jarvis,high,mp-20191,3D
JVASP-55522,P4 Pb4 S12,2.2478,2.8891,0.6413000000000002,jarvis_3d,jarvis,high,mp-20199,3D
JVASP-55536,Dy4 Be4 Ge2 O14,4.6009,6.489,1.8880999999999997,jarvis_3d,jarvis,high,mp-20778,3D
JVASP-55541,Ti4 Cd4 O12,2.3491,2.7493,0.4001999999999999,jarvis_3d,jarvis,high,mp-20940,3D
JVASP-55591,In4 P4 O16,3.062,5.0687,2.0067,jarvis_3d,jarvis,high,mp-22569,3D
JVASP-55641,Na4 Br4 O12,4.4533,5.6979,1.2446000000000002,jarvis_3d,jarvis,high,mp-23339,3D
JVASP-55652,Cl12 K8 Cd2,4.0602,6.2951,2.2348999999999997,jarvis_3d,jarvis,high,mp-23392,3D
JVASP-55673,Na6 In2 Cl12,3.7578,5.6517,1.8939,jarvis_3d,jarvis,high,mp-23503,3D
JVASP-55691,Na4 Mg4 H12,3.6767,5.8803,2.2036000000000002,jarvis_3d,jarvis,high,mp-23730,3D
JVASP-55701,Ca1 H12 Cl2 O6,5.0565,7.7372,2.6807,jarvis_3d,jarvis,high,mp-23914,3D
JVASP-55702,H8 N2 O8 Tc2,3.419,3.8224,0.4034,jarvis_3d,jarvis,high,mp-23925,3D
JVASP-55704,H4 I4 O12,3.085,4.2024,1.1174,jarvis_3d,jarvis,high,mp-23963,3D
JVASP-55711,K6 Al2 H12,3.2364,5.471,2.2346,jarvis_3d,jarvis,high,mp-24034,3D
JVASP-55712,Ca1 H12 Br2 O6,4.1851,6.6157,2.4306,jarvis_3d,jarvis,high,mp-24044,3D
JVASP-55721,H12 B12 K3 I1,4.9422,6.1285,1.1863000000000001,jarvis_3d,jarvis,high,mp-24240,3D
JVASP-55728,Rb4 H4 C4 O8,4.3697,6.1907,1.8209999999999997,jarvis_3d,jarvis,high,mp-24328,3D
JVASP-55730,Li4 Be4 H12,3.0634,3.881,0.8175999999999997,jarvis_3d,jarvis,high,mp-24342,3D
JVASP-55732,K4 Li2 Al2 H12,2.7211,2.7506,0.02950000000000008,jarvis_3d,jarvis,high,mp-24411,3D
JVASP-55733,K4 Na2 Al2 H12,2.6757,5.0938,2.4181,jarvis_3d,jarvis,high,mp-24412,3D
JVASP-55743,Rb4 Cu2 H8 Cl8 O4,4.027,5.8536,1.8266,jarvis_3d,jarvis,high,mp-24559,3D
JVASP-57037,Ho4 Cu4 S8,1.7284,2.0618,0.3333999999999999,jarvis_3d,jarvis,high,mp-560611,3D
JVASP-57039,K4 C4 O8,2.7249,4.1271,1.4022000000000006,jarvis_3d,jarvis,high,mp-560616,3D
JVASP-57040,Ba1 Zr1 P2 O8,4.0091,4.4948,0.4856999999999996,jarvis_3d,jarvis,high,mp-560620,3D
JVASP-57041,Mg6 P4 O16,5.5845,7.747,2.1624999999999996,jarvis_3d,jarvis,high,mp-560623,3D
JVASP-57047,Mg4 Se4 O16,3.3686,4.7784,1.4098000000000006,jarvis_3d,jarvis,high,mp-560670,3D
JVASP-57049,K6 Cu1 Si2 O8,1.9832,4.2479,2.2646999999999995,jarvis_3d,jarvis,high,mp-560675,3D
JVASP-57054,K2 Na2 Ti2 O6,3.5619,4.1912,0.6293000000000002,jarvis_3d,jarvis,high,mp-560767,3D
JVASP-57059,Nd6 Si4 Cl2 O16,5.317,6.4562,1.1391999999999998,jarvis_3d,jarvis,high,mp-560830,3D
JVASP-57061,Cd4 Si2 O8,1.306,2.8023,1.4962999999999997,jarvis_3d,jarvis,high,mp-560842,3D
JVASP-57065,Tb6 Si4 S16 I2,2.459,3.1107,0.6517,jarvis_3d,jarvis,high,mp-560853,3D
JVASP-57066,Na8 Pt4 O12,1.7229,2.1153,0.39239999999999986,jarvis_3d,jarvis,high,mp-560860,3D
JVASP-57069,Ba2 Ga4 B4 O14,4.2092,6.3332,2.1239999999999997,jarvis_3d,jarvis,high,mp-560870,3D
JVASP-57073,Ca4 Si4 O12,4.2159,5.4384,1.2224999999999993,jarvis_3d,jarvis,high,mp-560885,3D
JVASP-57075,Cd2 Hg4 S2 O12,1.4385,2.7181,1.2796000000000003,jarvis_3d,jarvis,high,mp-560904,3D
JVASP-57081,Si8 O16,4.5334,7.6177,3.0843,jarvis_3d,jarvis,high,mp-560954,3D
JVASP-57084,Rb2 Na1 Mo1 F6,1.8566,2.4864,0.6298000000000001,jarvis_3d,jarvis,high,mp-560963,3D
JVASP-57086,K2 Ti2 P2 S10,1.1736,1.2411,0.06750000000000012,jarvis_3d,jarvis,high,mp-560977,3D
JVASP-57088,Ga4 Pb2 O8,3.6246,5.0791,1.4545000000000003,jarvis_3d,jarvis,high,mp-561013,3D
JVASP-57093,Co2 F6,0.0093,0.0216,0.012300000000000002,jarvis_3d,jarvis,high,mp-561038,3D
JVASP-57094,Rb4 Sb8 S14,1.8761,2.7694,0.8933,jarvis_3d,jarvis,high,mp-561051,3D
JVASP-57096,Bi2 As2 O8,3.1902,4.2506,1.0604000000000005,jarvis_3d,jarvis,high,mp-561068,3D
JVASP-57098,Na2 Cd1 Sn1 S4,1.8538,3.3978,1.5440000000000003,jarvis_3d,jarvis,high,mp-561075,3D
JVASP-57099,Yb4 Pr2 Dy2 S12,1.0996,1.6338,0.5342,jarvis_3d,jarvis,high,mp-561096,3D
JVASP-57101,In4 Bi4 O12,2.5743,3.9353,1.3609999999999998,jarvis_3d,jarvis,high,mp-561102,3D
JVASP-57102,Ga2 I6 O18,3.2805,4.3465,1.0659999999999998,jarvis_3d,jarvis,high,mp-561104,3D
JVASP-57104,Zn8 S8,2.097,3.5965,1.4994999999999998,jarvis_3d,jarvis,high,mp-561118,3D
JVASP-57108,Nd6 Si4 S16 I2,2.5837,3.2564,0.6727000000000003,jarvis_3d,jarvis,high,mp-561126,3D
JVASP-57109,K4 Ge4 Pb2 S12,2.0407,2.8529,0.8121999999999998,jarvis_3d,jarvis,high,mp-561132,3D
JVASP-57117,Y6 Cu2 Si2 S14,1.8444,2.1974,0.353,jarvis_3d,jarvis,high,mp-561173,3D
JVASP-57122,Nd1 Ga3 B4 O12,4.7079,6.5464,1.8384999999999998,jarvis_3d,jarvis,high,mp-561187,3D
JVASP-57126,Ta4 F20,5.5501,7.1108,1.5607000000000006,jarvis_3d,jarvis,high,mp-561197,3D
JVASP-57128,Te4 O8,3.0407,4.6446,1.6038999999999994,jarvis_3d,jarvis,high,mp-561224,3D
JVASP-57132,Ba4 Ti2 O2 F12,3.8016,4.2716,0.4700000000000002,jarvis_3d,jarvis,high,mp-561256,3D
JVASP-57138,Si8 O16,5.3249,7.9945,2.6696,jarvis_3d,jarvis,high,mp-561291,3D
JVASP-57139,Sr1 Li2 Nb2 O7,1.5107,2.2,0.6893000000000002,jarvis_3d,jarvis,high,mp-561294,3D
JVASP-57140,Na2 Sb2 P4 S12,2.0196,2.6798,0.6602000000000001,jarvis_3d,jarvis,high,mp-561303,3D
JVASP-57142,Dy4 S4 Cl4,2.7222,3.8402,1.1179999999999999,jarvis_3d,jarvis,high,mp-561307,3D
JVASP-57149,Ca2 Cl4 O8,2.6686,4.1144,1.4457999999999998,jarvis_3d,jarvis,high,mp-561366,3D
JVASP-57155,Ca3 C3 O9,5.1039,6.9324,1.8285,jarvis_3d,jarvis,high,mp-561412,3D
JVASP-57159,K4 Al4 F16,7.298,10.7276,3.4296000000000006,jarvis_3d,jarvis,high,mp-561424,3D
JVASP-57163,Y4 Hf4 O14,3.4513,5.1734,1.7221000000000002,jarvis_3d,jarvis,high,mp-561442,3D
JVASP-57164,Ba3 P2 S8,1.9328,2.838,0.9052,jarvis_3d,jarvis,high,mp-561443,3D
JVASP-57165,Ba1 Ca1 Ga4 O8,3.2104,5.2606,2.0502000000000002,jarvis_3d,jarvis,high,mp-561446,3D
JVASP-57176,Ag4 Te4 O12,1.1511,1.1814,0.030299999999999994,jarvis_3d,jarvis,high,mp-561489,3D
JVASP-57178,K1 Na1 Mg2 Si4 O10 F2,5.5329,7.8681,2.3352000000000004,jarvis_3d,jarvis,high,mp-561491,3D
JVASP-57180,Dy6 Cu2 Sn2 S14,1.4762,2.1254,0.6492,jarvis_3d,jarvis,high,mp-561499,3D
JVASP-57181,Co1 Sn1 F6,0.6182,2.3143,1.6961,jarvis_3d,jarvis,high,mp-561501,3D
JVASP-57182,Ca4 Al6 O13,4.1011,6.0005,1.8994,jarvis_3d,jarvis,high,mp-561507,3D
JVASP-57184,Mg4 Bi2 As2 O12,3.4689,4.9826,1.5136999999999996,jarvis_3d,jarvis,high,mp-561518,3D
JVASP-57185,Y4 Si4 O14,4.7458,6.2933,1.5475000000000003,jarvis_3d,jarvis,high,mp-561531,3D
JVASP-57186,Na2 Mg2 B2 O6,4.1078,6.4736,2.3658,jarvis_3d,jarvis,high,mp-561536,3D
JVASP-57188,Y4 Si4 O14,5.4437,6.84,1.3963,jarvis_3d,jarvis,high,mp-561551,3D
JVASP-57226,Cr2 O6,1.9052,2.3907,0.4854999999999998,jarvis_3d,jarvis,high,mp-561804,3D
JVASP-57228,Sr2 Mn3 Bi2 O2,0.0022,0.0078,0.005599999999999999,jarvis_3d,jarvis,high,mp-561825,3D
JVASP-57229,Cr3 Cu1 O8,0.0041,0.0041,0.0,jarvis_3d,jarvis,high,mp-561826,3D
JVASP-57237,Ho4 F12,8.0868,9.8719,1.7851,jarvis_3d,jarvis,high,mp-561877,3D
JVASP-57241,V2 Cd1 O6,2.0683,2.3413,0.27300000000000013,jarvis_3d,jarvis,high,mp-561909,3D
JVASP-57242,Sr2 Fe2 S2 O1 F2,0.0047,0.0052,0.0004999999999999996,jarvis_3d,jarvis,high,mp-561913,3D
JVASP-57258,Zn4 Si4 O12,3.6742,5.3568,1.6825999999999999,jarvis_3d,jarvis,high,mp-562182,3D
JVASP-57259,V4 Cd4 Ag4 O16,1.9618,2.3518,0.3899999999999999,jarvis_3d,jarvis,high,mp-562207,3D
JVASP-57264,Ge1 Pb3 O5,1.9826,2.857,0.8744000000000003,jarvis_3d,jarvis,high,mp-562283,3D
JVASP-57276,Si4 O8,5.5882,9.1437,3.555500000000001,jarvis_3d,jarvis,high,mp-562490,3D
JVASP-57277,Ca2 Mg2 Si4 O12,4.8917,7.3641,2.4723999999999995,jarvis_3d,jarvis,high,mp-562517,3D
JVASP-57279,Ag4 C4 S4 N4,2.3263,3.6336,1.3073000000000001,jarvis_3d,jarvis,high,mp-562550,3D
JVASP-57290,Na6 Pb1 O5,1.2405,2.7818,1.5413000000000001,jarvis_3d,jarvis,high,mp-563025,3D
JVASP-57298,K4 Fe2 C8 O8,3.4111,4.0764,0.6652999999999998,jarvis_3d,jarvis,high,mp-565303,3D
JVASP-57308,Tl4 Mo2 O8,3.1453,3.5257,0.38039999999999985,jarvis_3d,jarvis,high,mp-565394,3D
JVASP-57311,Na2 V2 Cd2 O8,2.5941,3.4469,0.8527999999999998,jarvis_3d,jarvis,high,mp-565425,3D
JVASP-57335,K4 V2 O7,3.268,3.6764,0.4084000000000003,jarvis_3d,jarvis,high,mp-565574,3D
JVASP-57345,Dy2 Mo2 Cl2 O8,2.5616,3.6004,1.0388000000000002,jarvis_3d,jarvis,high,mp-565666,3D
JVASP-57348,Tm2 Mo2 Cl2 O8,2.4965,3.5107,1.0141999999999998,jarvis_3d,jarvis,high,mp-565693,3D
JVASP-57352,Er2 Mo2 Cl2 O8,2.526,3.5475,1.0215,jarvis_3d,jarvis,high,mp-565714,3D
JVASP-57364,Ho2 Mo2 Cl2 O8,2.5449,3.5748,1.0299,jarvis_3d,jarvis,high,mp-565801,3D
JVASP-57366,Sm2 Mo2 Cl2 O8,2.6482,3.7118,1.0636,jarvis_3d,jarvis,high,mp-565823,3D
JVASP-57368,Rb2 V2 I4 O16,2.5773,3.261,0.6837,jarvis_3d,jarvis,high,mp-565846,3D
JVASP-57370,Rb2 Nd2 W4 O16,3.5893,4.4437,0.8543999999999996,jarvis_3d,jarvis,high,mp-565854,3D
JVASP-57374,K6 V2 S2 O6,2.9146,3.3982,0.48360000000000003,jarvis_3d,jarvis,high,mp-565879,3D
JVASP-57379,Bi4 W2 O12,2.2757,3.1899,0.9142000000000001,jarvis_3d,jarvis,high,mp-565893,3D
JVASP-57393,V2 Sn2 P2 O10,0.006,0.02,0.014,jarvis_3d,jarvis,high,mp-566025,3D
JVASP-57410,K1 Cr1 F3,0.0034,0.094,0.0906,jarvis_3d,jarvis,high,mp-566131,3D
JVASP-57434,Si8 O16,4.5623,7.6286,3.0663,jarvis_3d,jarvis,high,mp-559860,3D
JVASP-57435,Ca2 Al4 O8,5.1454,6.9344,1.7889999999999997,jarvis_3d,jarvis,high,mp-558636,3D
JVASP-57439,Zn2 B8 O14,5.7188,8.1107,2.3918999999999997,jarvis_3d,jarvis,high,mp-558690,3D
JVASP-57447,Si6 O12,5.8325,6.609,0.7765000000000004,jarvis_3d,jarvis,high,mp-558733,3D
JVASP-57448,Sc6 O9,3.5603,4.5037,0.9434000000000005,jarvis_3d,jarvis,high,mp-558748,3D
JVASP-57456,K3 Nb3 B2 O12,2.2504,2.7772,0.5268000000000002,jarvis_3d,jarvis,high,mp-558828,3D
JVASP-57457,K2 Nd2 Pd2 O6,0.0191,0.5238,0.5047,jarvis_3d,jarvis,high,mp-558831,3D
JVASP-57459,Cd4 Bi4 S8 Cl4,1.9126,2.7453,0.8326999999999998,jarvis_3d,jarvis,high,mp-558849,3D
JVASP-57479,Sc1 F3,6.212,7.1409,0.9289000000000005,jarvis_3d,jarvis,high,mp-559092,3D
JVASP-57482,La2 Mo1 O6,3.5668,4.18,0.6131999999999995,jarvis_3d,jarvis,high,mp-559146,3D
JVASP-57484,Sr2 Ti2 Si4 O14,3.6298,3.7268,0.09699999999999998,jarvis_3d,jarvis,high,mp-559208,3D
JVASP-57491,K8 S4,2.4054,4.3032,1.8978000000000002,jarvis_3d,jarvis,high,mp-559278,3D
JVASP-57499,Si6 O12,4.3699,6.9987,2.6288,jarvis_3d,jarvis,high,mp-559389,3D
JVASP-57502,Zn2 C4 O8,3.2696,4.3399,1.0703,jarvis_3d,jarvis,high,mp-559437,3D
JVASP-57503,Co3 C2 Se2 O10,0.0052,0.0096,0.004399999999999999,jarvis_3d,jarvis,high,mp-559479,3D
JVASP-57507,In1 Bi2 S4 Cl1,1.5752,2.3365,0.7613000000000001,jarvis_3d,jarvis,high,mp-559521,3D
JVASP-57514,Na2 B2 C8 O16,3.5221,5.0747,1.5526,jarvis_3d,jarvis,high,mp-559618,3D
JVASP-57517,Ni3 Bi2 S2,0.0065,0.0082,0.001700000000000001,jarvis_3d,jarvis,high,mp-559634,3D
JVASP-57518,Sr2 Ca2 C4 O12,4.9268,6.665,1.7382,jarvis_3d,jarvis,high,mp-559653,3D
JVASP-57520,Ca4 Al4 Si2 O14,4.5843,6.5182,1.9339000000000004,jarvis_3d,jarvis,high,mp-559691,3D
JVASP-57521,Ga1 Mo4 S8,1.2382,1.3346,0.09640000000000004,jarvis_3d,jarvis,high,mp-559694,3D
JVASP-57525,Si4 O8,5.819,6.6926,0.8735999999999997,jarvis_3d,jarvis,high,mp-559741,3D
JVASP-57529,K2 Hg4 S2 Cl6 O6,2.6553,3.6153,0.96,jarvis_3d,jarvis,high,mp-559765,3D
JVASP-57539,Al6 F18,7.8954,11.1814,3.2859999999999996,jarvis_3d,jarvis,high,mp-559871,3D
JVASP-57541,Li2 Bi2 Pd4 O8,0.8569,1.0417,0.18480000000000008,jarvis_3d,jarvis,high,mp-559893,3D
JVASP-57544,Si6 O12,5.4921,9.4418,3.949700000000001,jarvis_3d,jarvis,high,mp-559928,3D
JVASP-57546,Ba3 In2 Cl2 O5,1.5545,3.2443,1.6898,jarvis_3d,jarvis,high,mp-559933,3D
JVASP-57554,Na4 Al2 Zn2 F14,5.0518,8.1481,3.0962999999999994,jarvis_3d,jarvis,high,mp-559982,3D
JVASP-57560,Ag4 S2,1.0795,1.9282,0.8487,jarvis_3d,jarvis,high,mp-560025,3D
JVASP-57563,Rb2 Na1 Bi1 F6,5.1249,6.7224,1.5975000000000001,jarvis_3d,jarvis,high,mp-560037,3D
JVASP-57570,Tb2 Cl4 F2,4.8895,6.5787,1.6892000000000005,jarvis_3d,jarvis,high,mp-560119,3D
JVASP-57574,Al3 P3 O12,5.6295,8.6253,2.995799999999999,jarvis_3d,jarvis,high,mp-560151,3D
JVASP-57577,Ti1 Fe1 Bi2 O6,0.0016,0.0041,0.0025000000000000005,jarvis_3d,jarvis,high,mp-560185,3D
JVASP-57604,Na1 Mg1 F3,6.3378,10.748,4.4102,jarvis_3d,jarvis,high,mp-560399,3D
JVASP-57620,K4 Ru2 Cl10 O1,0.0026,0.6844,0.6818,jarvis_3d,jarvis,high,mp-560515,3D
JVASP-57626,K2 Cr2 F6,0.0008,0.0019,0.0010999999999999998,jarvis_3d,jarvis,high,mp-560547,3D
JVASP-57649,S8 Pr6,0.0059,0.0148,0.008900000000000002,jarvis_3d,jarvis,high,mp-1449,3D
JVASP-57653,O6 Cu8,0.0059,0.0116,0.005699999999999999,jarvis_3d,jarvis,high,mp-1478,3D
JVASP-57661,Mg4 F8,7.2597,10.5053,3.2456000000000005,jarvis_3d,jarvis,high,mp-1746,3D
JVASP-57665,Be1 O1,8.6913,9.6866,0.9953000000000003,jarvis_3d,jarvis,high,mp-1794,3D
JVASP-57670,Al8 O12,5.8897,7.0055,1.1157999999999992,jarvis_3d,jarvis,high,mp-1938,3D
JVASP-57676,S8 Sm6,0.0107,0.0163,0.005599999999999999,jarvis_3d,jarvis,high,mp-2038,3D
JVASP-57679,Rb1 F1,6.7208,8.9935,2.2726999999999995,jarvis_3d,jarvis,high,mp-2064,3D
JVASP-57695,B2 N2,5.4319,6.7448,1.3129,jarvis_3d,jarvis,high,mp-2653,3D
JVASP-57702,S8 Ga1 Mo4,1.2383,1.3346,0.09630000000000005,jarvis_3d,jarvis,high,mp-2885,3D
JVASP-57703,K2 Al2 F8,7.4813,10.4701,2.9888000000000003,jarvis_3d,jarvis,high,mp-2910,3D
JVASP-57708,Na12 Co2 Se8,0.7457,2.1013,1.3556000000000001,jarvis_3d,jarvis,high,mp-3017,3D
JVASP-57712,Ca3 S3 O12,5.8332,8.4217,2.5885,jarvis_3d,jarvis,high,mp-3082,3D
JVASP-57726,Mg4 Si4 O12,6.0322,7.2393,1.2071000000000005,jarvis_3d,jarvis,high,mp-3547,3D
JVASP-57729,B6 O12 Nd2,5.6579,7.4826,1.8247,jarvis_3d,jarvis,high,mp-3615,3D
JVASP-57747,Al3 P3 O12,5.9527,8.3331,2.3804,jarvis_3d,jarvis,high,mp-3955,3D
JVASP-57748,O8 Al2 P2,5.7334,8.4814,2.748000000000001,jarvis_3d,jarvis,high,mp-4051,3D
JVASP-57750,O12 Ca8 Ir2,2.7655,2.7693,0.0038000000000000256,jarvis_3d,jarvis,high,mp-4100,3D
JVASP-57770,Rb4 Al4 F16,7.5403,10.1184,2.578099999999999,jarvis_3d,jarvis,high,mp-4693,3D
JVASP-57774,Ho4 Al4 O12,5.9808,7.3754,1.3945999999999996,jarvis_3d,jarvis,high,mp-4891,3D
JVASP-57777,K1 Ca1 F3,6.5362,10.1592,3.623,jarvis_3d,jarvis,high,mp-4950,3D
JVASP-57779,Mg4 S4 O16,6.1132,8.3629,2.2497,jarvis_3d,jarvis,high,mp-4967,3D
JVASP-57781,Ca2 Zn2 F8,5.4151,7.9988,2.5837000000000003,jarvis_3d,jarvis,high,mp-5104,3D
JVASP-57783,K4 Co2 S4,0.0205,0.023,0.0024999999999999988,jarvis_3d,jarvis,high,mp-5131,3D
JVASP-57785,Rb2 Al2 F8,7.5231,10.2661,2.7429999999999994,jarvis_3d,jarvis,high,mp-5259,3D
JVASP-57788,Al3 P3 O12,5.9533,8.3173,2.364,jarvis_3d,jarvis,high,mp-5331,3D
JVASP-57796,F6 Na3 Al1,6.258,11.0097,4.7517000000000005,jarvis_3d,jarvis,high,mp-5468,3D
JVASP-57797,Sr2 B8 O14,7.3523,8.8927,1.5404,jarvis_3d,jarvis,high,mp-5540,3D
JVASP-57799,Mg4 B4 O10,5.5559,7.383,1.8270999999999997,jarvis_3d,jarvis,high,mp-5547,3D
JVASP-57803,Pb2 Se4 O12,1.359,2.5078,1.1488,jarvis_3d,jarvis,high,mp-558163,3D
JVASP-57806,Ag3 S1 I1,0.8377,1.8198,0.9821000000000001,jarvis_3d,jarvis,high,mp-558189,3D
JVASP-57813,Ta1 Bi4 Cl1 O8,1.268,2.6591,1.3911,jarvis_3d,jarvis,high,mp-558314,3D
JVASP-57815,Ho6 O9,4.1361,5.6618,1.5257000000000005,jarvis_3d,jarvis,high,mp-558336,3D
JVASP-57819,Na4 Cr2 F8,0.0555,0.4524,0.39690000000000003,jarvis_3d,jarvis,high,mp-558383,3D
JVASP-57828,Ag4 Hg4 S4 I4,1.1603,2.1641,1.0037999999999998,jarvis_3d,jarvis,high,mp-558446,3D
JVASP-57843,Y6 O9,4.0948,5.2497,1.1548999999999996,jarvis_3d,jarvis,high,mp-558573,3D
JVASP-57852,K2 Na2 S2 O8,5.5059,8.8111,3.3052,jarvis_3d,jarvis,high,mp-558632,3D
JVASP-57860,Al2 P2 O8,5.6641,8.741,3.0768999999999993,jarvis_3d,jarvis,high,mp-5724,3D
JVASP-57870,Na4 O8,5.0883,7.5605,2.4722,jarvis_3d,jarvis,high,mp-614,3D
JVASP-57874,O8 U3,0.0013,0.0023,0.001,jarvis_3d,jarvis,high,mp-698,3D
JVASP-57876,B4 O6,8.8104,10.5413,1.7309,jarvis_3d,jarvis,high,mp-717,3D
JVASP-57877,Se8 Pr6,0.0041,0.0119,0.0078000000000000005,jarvis_3d,jarvis,high,mp-722,3D
JVASP-57883,O2 Ti12,0.0048,0.0066,0.0018000000000000004,jarvis_3d,jarvis,high,mp-882,3D
JVASP-57951,Y1 Cu3 Sn4 O12,0.8016,1.1315,0.32989999999999997,jarvis_3d,jarvis,high,mvc-1875,3D
JVASP-57967,Zn4 Co2 N4,0.0048,0.0293,0.0245,jarvis_3d,jarvis,high,mvc-2146,3D
JVASP-58128,Mg2 Ag4 O8,0.7296,1.0471,0.3174999999999999,jarvis_3d,jarvis,high,mvc-4630,3D
JVASP-58132,Zn2 Ag4 O8,0.0059,0.654,0.6481,jarvis_3d,jarvis,high,mvc-4660,3D
JVASP-58135,Ba1 Ti4 Zn1 O8,0.0033,0.0048,0.0014999999999999996,jarvis_3d,jarvis,high,mvc-477,3D
JVASP-58251,Ca4 F8,7.9855,9.508,1.522499999999999,jarvis_3d,jarvis,high,mp-10464,3D
JVASP-58253,Ba2 Al2 B2 O6 F4,6.6464,8.5571,1.9107000000000003,jarvis_3d,jarvis,high,mp-10510,3D
JVASP-58258,O8 F2 Na2 P2 Y2,5.9007,7.4634,1.5627000000000004,jarvis_3d,jarvis,high,mp-10804,3D
