material_id,formula,cif_path,pbe_bandgap,hse_bandgap,gap_type,correction,formation_energy,total_energy,spacegroup
JVASP-24299,Ba4NaBi3O12,FAILED_JVASP-24299.cif,0.325,1.022,mBJ,0.697,-1.97076,,Im-3m
JVASP-38272,RbTcO4,FAILED_JVASP-38272.cif,3.48,3.909,mBJ,0.429,-1.90604,,I4_1/a
JVASP-26735,AlSCl7,FAILED_JVASP-26735.cif,2.691,3.773,mBJ,1.082,-0.83457,,Pc
JVASP-25248,Xe,FAILED_JVASP-25248.cif,6.147,8.074,mBJ,1.927,0.0,,P6_3/mmc
JVASP-26822,RbNaTiO3,FAILED_JVASP-26822.cif,3.474,3.93,mBJ,0.456,-2.65343,,C2/c
JVASP-15892,Sc3BPb,FAILED_JVASP-15892.cif,0.0,0.0,mBJ,0.0,-0.56042,,Pm-3m
JVASP-22944,KGaS2,FAILED_JVASP-22944.cif,2.642,4.574,mBJ,1.932,-1.16069,,Cc
JVASP-57861,TbBaO3,FAILED_JVASP-57861.cif,0.0,0.0,mBJ,0.0,-2.95591,,Imma
JVASP-16339,HgS,FAILED_JVASP-16339.cif,0.0,0.0,mBJ,0.0,0.10874,,Fm-3m
JVASP-37599,Ti3Nb,FAILED_JVASP-37599.cif,0.0,0.0,mBJ,0.0,0.08451,,Pm-3m
JVASP-29604,CdI2,FAILED_JVASP-29604.cif,2.175,3.367,mBJ,1.192,-0.58141,,P6_3mc
JVASP-22958,KSmF4,FAILED_JVASP-22958.cif,7.55,9.351,mBJ,1.801,-3.92024,,Pnma
JVASP-39611,TbAlCu2,FAILED_JVASP-39611.cif,0.0,0.0,mBJ,0.0,-0.38676,,Fm-3m
JVASP-20529,NbRh,FAILED_JVASP-20529.cif,0.0,0.0,mBJ,0.0,-0.40959,,P4/mmm
JVASP-12053,MnCoO4,FAILED_JVASP-12053.cif,0.0,0.0,mBJ,0.0,-1.35325,,P2_1
JVASP-9343,VW2O8,FAILED_JVASP-9343.cif,0.0,2.558,mBJ,2.558,-2.21301,,P1
JVASP-26770,NaTl2MoF6,FAILED_JVASP-26770.cif,0.0,0.0,mBJ,0.0,-2.22262,,Fm-3m
JVASP-25417,Na,FAILED_JVASP-25417.cif,0.0,0.0,mBJ,0.0,0.00149,,P6_3/mmc
JVASP-16791,PrPt,FAILED_JVASP-16791.cif,0.0,0.0,mBJ,0.0,-1.1896,,Cmcm
JVASP-26754,Nb2Tl5S4Cl9,FAILED_JVASP-26754.cif,1.479,1.931,mBJ,0.452,-1.08156,,Immm
JVASP-17322,MgNiSb,FAILED_JVASP-17322.cif,0.0,0.0,mBJ,0.0,-0.42958,,F-43m
JVASP-38110,Rb2BrCl6F,FAILED_JVASP-38110.cif,1.019,1.234,mBJ,0.215,-0.879,,Fm-3m
JVASP-53358,Tb2YbS4,FAILED_JVASP-53358.cif,2.162,2.835,mBJ,0.673,-2.31753,,I-42d
JVASP-11273,AlBiO3,FAILED_JVASP-11273.cif,0.958,1.851,mBJ,0.893,-1.45037,,P6_3/mmc
JVASP-57877,Pr3Se4,FAILED_JVASP-57877.cif,0.0,0.0,mBJ,0.0,-1.95172,,I-43d
JVASP-55132,NaMoO2,FAILED_JVASP-55132.cif,0.0,0.0,mBJ,0.0,-1.86818,,R-3m
JVASP-19637,HoS,FAILED_JVASP-19637.cif,0.0,1.653,mBJ,1.653,-2.12343,,Fm-3m
JVASP-17379,YbSi2Au2,FAILED_JVASP-17379.cif,0.0,0.0,mBJ,0.0,-0.50903,,I4/mmm
JVASP-24278,AgTeO3,FAILED_JVASP-24278.cif,1.251,1.362,mBJ,0.111,-0.79698,,P2_1/c
JVASP-19747,HoTl,FAILED_JVASP-19747.cif,0.0,0.0,mBJ,0.0,-0.33703,,Pm-3m
JVASP-9908,MgCu2O4,FAILED_JVASP-9908.cif,0.599,0.649,mBJ,0.05,-1.29129,,I4_1/a
JVASP-22421,K2AlF5,FAILED_JVASP-22421.cif,6.616,11.424,mBJ,4.808,-3.43785,,P4/mmm
JVASP-17659,NbInSe2,FAILED_JVASP-17659.cif,0.0,0.0,mBJ,0.0,-0.71265,,P-6m2
JVASP-16730,Ge,FAILED_JVASP-16730.cif,0.0,0.0,mBJ,0.0,0.36556,,Fm-3m
JVASP-25591,NbIO2,FAILED_JVASP-25591.cif,0.799,1.302,mBJ,0.503,-2.05528,,Pnma
JVASP-17305,AsRu,FAILED_JVASP-17305.cif,0.0,0.0,mBJ,0.0,-0.18191,,Pnma
JVASP-26829,NaLi3H8N4,FAILED_JVASP-26829.cif,2.827,3.09,mBJ,0.263,-0.50879,,I-4
JVASP-31155,HgPbF6,FAILED_JVASP-31155.cif,1.27,3.09,mBJ,1.82,-1.73413,,R-3
JVASP-20504,ZnAg,FAILED_JVASP-20504.cif,0.0,0.0,mBJ,0.0,-0.0336,,Pm-3m
JVASP-26736,NaSr3BiO6,FAILED_JVASP-26736.cif,1.763,2.605,mBJ,0.842,-2.34838,,R-3c
JVASP-14754,TmTl,FAILED_JVASP-14754.cif,0.0,0.0,mBJ,0.0,-0.30191,,Pm-3m
JVASP-42505,CdSnO3,FAILED_JVASP-42505.cif,0.908,2.414,mBJ,1.506,-1.55145,,Pnma
JVASP-55217,CeCl3,FAILED_JVASP-55217.cif,0.0,0.0,mBJ,0.0,-2.35341,,P6_3/m
JVASP-16340,Ho,FAILED_JVASP-16340.cif,0.0,0.0,mBJ,0.0,0.01691,,Fm-3m
JVASP-11274,SnF4,FAILED_JVASP-11274.cif,3.368,5.641,mBJ,2.273,-2.38709,,C2/c
JVASP-34961,NaCN,FAILED_JVASP-34961.cif,5.254,7.022,mBJ,1.768,-0.32072,,Pmmn
JVASP-24301,SrBi2B4O10,FAILED_JVASP-24301.cif,3.632,4.956,mBJ,1.324,-2.39767,,P-1
JVASP-22959,Yb2SiO5,FAILED_JVASP-22959.cif,0.052,0.138,mBJ,0.086,-2.9259,,C2/c
JVASP-36811,TlCuO2,FAILED_JVASP-36811.cif,0.0,0.0,mBJ,0.0,-0.67833,,P6_3/mmc
JVASP-33960,TeMoS,FAILED_JVASP-33960.cif,0.8,1.094,mBJ,0.294,-0.58119,,Imm2
JVASP-22945,HoPtF7,FAILED_JVASP-22945.cif,2.362,2.554,mBJ,0.192,-2.70937,,P2_1/c
JVASP-24326,RbMgAsH12O10,FAILED_JVASP-24326.cif,4.399,6.585,mBJ,2.186,-1.32159,,Pmn2_1
JVASP-35151,HeSiO2,FAILED_JVASP-35151.cif,6.869,8.813,mBJ,1.944,-2.15563,,R-3c
JVASP-26771,Rb2USi4O12,FAILED_JVASP-26771.cif,2.606,2.523,mBJ,-0.083,-2.92174,,P-1
JVASP-34444,Sn2IF3,FAILED_JVASP-34444.cif,2.544,3.349,mBJ,0.805,-1.93854,,Cmcm
JVASP-19725,ScS,FAILED_JVASP-19725.cif,0.0,1.395,mBJ,1.395,-2.04183,,Fm-3m
JVASP-17391,Sc3SnC,FAILED_JVASP-17391.cif,0.0,0.0,mBJ,0.0,-0.85807,,Pm-3m
JVASP-25401,Ag,FAILED_JVASP-25401.cif,0.0,0.0,mBJ,0.0,0.00231,,R-3m
JVASP-25186,P,FAILED_JVASP-25186.cif,0.0,0.0,mBJ,0.0,0.15445,,Pm-3m
JVASP-22904,K2SmF5,FAILED_JVASP-22904.cif,7.138,9.688,mBJ,2.55,-3.66322,,Pnma
JVASP-54913,Al3Mo,FAILED_JVASP-54913.cif,0.0,0.044,mBJ,0.044,-0.31188,,C2/m
JVASP-16845,AlCu3,FAILED_JVASP-16845.cif,0.0,0.0,mBJ,0.0,-0.15832,,Fm-3m
JVASP-40202,Ca2SnS4,FAILED_JVASP-40202.cif,1.908,2.876,mBJ,0.968,-1.41564,,P2_1/m
JVASP-51706,TbH3C3O6,FAILED_JVASP-51706.cif,4.248,6.075,mBJ,1.827,-1.52075,,R3m
JVASP-25900,Na2ZrCu2S4,FAILED_JVASP-25900.cif,0.004,0.0,mBJ,-0.004,-1.14562,,C2/m
JVASP-55133,NaNiO2,FAILED_JVASP-55133.cif,0.0,0.549,mBJ,0.549,-1.29644,,R-3m
JVASP-57747,AlPO4,FAILED_JVASP-57747.cif,5.953,8.333,mBJ,2.38,-2.77887,,P3_221
JVASP-25204,F,FAILED_JVASP-25204.cif,2.591,3.75,mBJ,1.159,0.00192,,Cmce
JVASP-16865,Si2Ru,FAILED_JVASP-16865.cif,0.0,0.0,mBJ,0.0,-0.1374,,Fm-3m
JVASP-24784,Li3FeN2,FAILED_JVASP-24784.cif,0.0,0.0,mBJ,0.0,-0.56033,,Ibam
JVASP-17411,YbTlS2,FAILED_JVASP-17411.cif,0.0,0.5,mBJ,0.5,-1.25449,,R-3m
JVASP-16307,CdCuSb,FAILED_JVASP-16307.cif,0.0,0.0,mBJ,0.0,0.28879,,F-43m
JVASP-42507,Cu6OF11,FAILED_JVASP-42507.cif,0.0,0.0,mBJ,0.0,-1.5102,,P1
JVASP-44608,Li3CrSiBO7,FAILED_JVASP-44608.cif,0.0,0.0,mBJ,0.0,-2.42714,,P2_1/m
JVASP-26739,Hg3As8S8Br6,FAILED_JVASP-26739.cif,1.715,2.717,mBJ,1.002,-0.22057,,P2_1/c
JVASP-17505,Yb3InC,FAILED_JVASP-17505.cif,0.0,0.0,mBJ,0.0,-0.09771,,Pm-3m
JVASP-38113,YWN3,FAILED_JVASP-38113.cif,1.594,2.014,mBJ,0.42,-1.26837,,R3c
JVASP-12862,In5AgSe8,FAILED_JVASP-12862.cif,0.215,1.319,mBJ,1.104,-0.47945,,P-42m
JVASP-1044,W,FAILED_JVASP-1044.cif,0.0,0.0,mBJ,0.0,-0.0,,Im-3m
JVASP-57393,VSnPO5,FAILED_JVASP-57393.cif,0.0,0.0,mBJ,0.0,-2.1606,,P-1
JVASP-17479,USi,FAILED_JVASP-17479.cif,0.0,0.0,mBJ,0.0,-0.14322,,Pnma
JVASP-16408,LiIrF6,FAILED_JVASP-16408.cif,0.0,0.0,mBJ,0.0,-1.97759,,R-3
JVASP-873,Er,FAILED_JVASP-873.cif,0.0,0.0,mBJ,0.0,-0.0,,P6_3/mmc
JVASP-46516,Li5MnO5,FAILED_JVASP-46516.cif,0.0,0.0,mBJ,0.0,-1.99707,,C2
JVASP-20554,Be2Nb,FAILED_JVASP-20554.cif,0.0,0.0,mBJ,0.0,-0.16925,,Fd-3m
JVASP-32786,SbBr3,FAILED_JVASP-32786.cif,2.831,3.682,mBJ,0.851,-0.60163,,Pnma
JVASP-16643,YbCuSb,FAILED_JVASP-16643.cif,0.0,0.232,mBJ,0.232,-0.77949,,P6_3mc
JVASP-4672,ThGe2,FAILED_JVASP-4672.cif,0.0,0.0,mBJ,0.0,-0.51818,,I4_1/amd
JVASP-41051,Nd3SiAgS7,FAILED_JVASP-41051.cif,1.75,2.525,mBJ,0.775,-1.64595,,P6_3
JVASP-17708,PuTe,FAILED_JVASP-17708.cif,0.0,0.0,mBJ,0.0,-1.19092,,Pm-3m
JVASP-19698,SmNi2,FAILED_JVASP-19698.cif,0.0,0.0,mBJ,0.0,-0.41858,,Fd-3m
JVASP-25188,Se,FAILED_JVASP-25188.cif,1.244,2.165,mBJ,0.921,0.05415,,P2_1/c
JVASP-35193,SrGeP2O8,FAILED_JVASP-35193.cif,4.339,6.064,mBJ,1.725,-2.45264,,C2/c
JVASP-19694,VRu,FAILED_JVASP-19694.cif,0.0,0.0,mBJ,0.0,-0.21862,,Pm-3m
JVASP-16420,Tm6FeSb2,FAILED_JVASP-16420.cif,0.0,0.0,mBJ,0.0,-0.58047,,P-62m
JVASP-15848,ScTe,FAILED_JVASP-15848.cif,0.0,0.0,mBJ,0.0,-1.22485,,P6_3/mmc
JVASP-51662,Al2O3,FAILED_JVASP-51662.cif,4.927,6.0,mBJ,1.073,-3.0912,,Fdd2
JVASP-39058,Zn3Mo2O9,FAILED_JVASP-39058.cif,3.012,3.132,mBJ,0.12,-1.90298,,P2_1/m
JVASP-26740,Sn2PClO4,FAILED_JVASP-26740.cif,2.911,4.082,mBJ,1.171,-1.8167,,Ama2
JVASP-17415,YAl2Co,FAILED_JVASP-17415.cif,0.0,0.0,mBJ,0.0,-0.58962,,Cmcm
JVASP-55135,KSrNb2O6F,FAILED_JVASP-55135.cif,1.88,2.615,mBJ,0.735,-2.99242,,Immm
JVASP-17324,YbKS2,FAILED_JVASP-17324.cif,0.0,0.0,mBJ,0.0,-1.51855,,R-3m
JVASP-34447,SiO2,FAILED_JVASP-34447.cif,5.646,8.054,mBJ,2.408,-2.82141,,Cc
JVASP-17471,Sr2Mn3Sb2O2,FAILED_JVASP-17471.cif,0.0,0.0,mBJ,0.0,-1.19265,,I4/mmm
JVASP-34078,Te5Mo4S3,FAILED_JVASP-34078.cif,0.744,0.866,mBJ,0.122,-0.48769,,P1
JVASP-41401,TmHfRu2,FAILED_JVASP-41401.cif,0.0,0.0,mBJ,0.0,-0.65955,,Fm-3m
JVASP-46517,Li3Al2VO6,FAILED_JVASP-46517.cif,0.0,3.91,mBJ,3.91,-2.75896,,C2/m
JVASP-19638,Fe4C,FAILED_JVASP-19638.cif,0.0,0.0,mBJ,0.0,0.48389,,P-43m
JVASP-15938,Nb3Si,FAILED_JVASP-15938.cif,0.0,0.0,mBJ,0.0,-0.29179,,Pm-3n
JVASP-25205,F,FAILED_JVASP-25205.cif,2.302,3.609,mBJ,1.307,0.00608,,C2/m
JVASP-38147,ReSn3,FAILED_JVASP-38147.cif,0.0,0.0,mBJ,0.0,0.76604,,Fm-3m
JVASP-35979,LiO3,FAILED_JVASP-35979.cif,0.0,0.802,mBJ,0.802,-0.73879,,Imm2
JVASP-27401,NbSbRu,FAILED_JVASP-27401.cif,0.369,0.42,mBJ,0.051,-0.36973,,F-43m
JVASP-16255,Tm2AlSi2,FAILED_JVASP-16255.cif,0.0,0.0,mBJ,0.0,-0.68582,,Immm
JVASP-51607,In2SiAg2Se6,FAILED_JVASP-51607.cif,0.365,1.492,mBJ,1.127,-0.39682,,Cc
JVASP-24396,K2NaFeF6,FAILED_JVASP-24396.cif,0.0,0.0,mBJ,0.0,-2.7119,,Fm-3m
JVASP-34384,Mg3BH3O6,FAILED_JVASP-34384.cif,3.634,6.004,mBJ,2.37,-2.27906,,P6_3/m
JVASP-25418,Y,FAILED_JVASP-25418.cif,0.0,0.0,mBJ,0.0,0.0192,,Fm-3m
JVASP-16421,AlAs,FAILED_JVASP-16421.cif,0.0,0.0,mBJ,0.0,-0.28344,,P6_3/mmc
JVASP-25189,Se,FAILED_JVASP-25189.cif,1.123,1.983,mBJ,0.86,0.05578,,P2_1/c
JVASP-12817,Al4Cu2O7,FAILED_JVASP-12817.cif,0.0,0.0,mBJ,0.0,-2.24578,,F-43m
JVASP-15849,TiSe,FAILED_JVASP-15849.cif,0.0,0.0,mBJ,0.0,-0.90795,,P6_3/mmc
JVASP-20507,Fe2B,FAILED_JVASP-20507.cif,0.0,0.0,mBJ,0.0,-0.28434,,I4/mcm
JVASP-31146,H3ClO,FAILED_JVASP-31146.cif,5.408,7.771,mBJ,2.363,-0.83335,,R3m
JVASP-25404,C,FAILED_JVASP-25404.cif,0.001,0.0,mBJ,-0.001,0.06898,,P6/mmm
JVASP-24466,In7GeIrO8,FAILED_JVASP-24466.cif,0.468,1.567,mBJ,1.099,-1.4294,,F-43m
JVASP-17416,AlCrCu2,FAILED_JVASP-17416.cif,0.0,0.0,mBJ,0.0,0.02176,,Fm-3m
JVASP-19659,YCo2,FAILED_JVASP-19659.cif,0.0,0.0,mBJ,0.0,-0.24439,,Fd-3m
JVASP-26871,InPH2O5,FAILED_JVASP-26871.cif,3.667,5.594,mBJ,1.927,-1.75163,,P-1
JVASP-15894,YbBPd3,FAILED_JVASP-15894.cif,0.0,0.0,mBJ,0.0,-0.67414,,Pm-3m
JVASP-4675,B2W,FAILED_JVASP-4675.cif,0.0,0.0,mBJ,0.0,-0.0262,,P6/mmm
JVASP-42514,Na3FeO4,FAILED_JVASP-42514.cif,0.0,0.0,mBJ,0.0,-1.58517,,Pmn2_1
JVASP-31900,NbTe4I6,FAILED_JVASP-31900.cif,0.602,0.931,mBJ,0.329,-0.23441,,P-1
JVASP-16645,ErNiC2,FAILED_JVASP-16645.cif,0.0,0.0,mBJ,0.0,-0.42389,,Amm2
JVASP-20511,TbSi,FAILED_JVASP-20511.cif,0.0,0.0,mBJ,0.0,-0.80452,,Pnma
JVASP-20538,HfB2,FAILED_JVASP-20538.cif,0.0,0.0,mBJ,0.0,-1.0069,,P6/mmm
JVASP-36813,MgCuO2,FAILED_JVASP-36813.cif,0.0,0.0,mBJ,0.0,-1.83038,,Cmme
JVASP-57748,AlPO4,FAILED_JVASP-57748.cif,5.733,8.481,mBJ,2.748,-2.76316,,C222_1
JVASP-20531,HoCu,FAILED_JVASP-20531.cif,0.0,0.0,mBJ,0.0,-0.32355,,Pm-3m
JVASP-55158,Zr3Cu,FAILED_JVASP-55158.cif,0.0,0.0,mBJ,0.0,0.01223,,Pm-3m
JVASP-17710,MnNi2Sn,FAILED_JVASP-17710.cif,0.0,0.0,mBJ,0.0,-0.10892,,Fm-3m
JVASP-12818,Na5InS4,FAILED_JVASP-12818.cif,2.023,3.818,mBJ,1.795,-1.14063,,P2_1/m
JVASP-17300,BaMn2As2,FAILED_JVASP-17300.cif,0.0,0.0,mBJ,0.0,-0.55759,,I4/mmm
JVASP-25844,Rb2Al2Sb2O7,FAILED_JVASP-25844.cif,3.718,4.894,mBJ,1.176,-2.34015,,P-3m1
JVASP-25250,N,FAILED_JVASP-25250.cif,6.676,8.758,mBJ,2.082,-0.0,,P4_2/mnm
JVASP-19610,NdZn,FAILED_JVASP-19610.cif,0.0,0.0,mBJ,0.0,-0.35898,,Pm-3m
JVASP-17417,AlCrFe2,FAILED_JVASP-17417.cif,0.0,0.0,mBJ,0.0,-0.19713,,Fm-3m
JVASP-40585,BeVRu2,FAILED_JVASP-40585.cif,0.0,0.0,mBJ,0.0,-0.33672,,Fm-3m
JVASP-16265,Sm3GaC,FAILED_JVASP-16265.cif,0.0,0.0,mBJ,0.0,-0.35883,,Pm-3m
JVASP-9471,ZnCo4O8,FAILED_JVASP-9471.cif,0.147,0.129,mBJ,-0.018,-1.15937,,Cm
JVASP-24934,BiO2,FAILED_JVASP-24934.cif,0.97,1.491,mBJ,0.521,-1.13703,,C2/c
JVASP-25191,Mn,FAILED_JVASP-25191.cif,0.0,0.0,mBJ,0.0,0.04462,,P4_132
JVASP-16732,SmSi2Ir2,FAILED_JVASP-16732.cif,0.0,0.0,mBJ,0.0,-1.02362,,I4/mmm
JVASP-9913,SbF5,FAILED_JVASP-9913.cif,1.713,3.046,mBJ,1.333,-1.99254,,Cmcm
JVASP-20508,YbSb,FAILED_JVASP-20508.cif,0.0,0.0,mBJ,0.0,-0.72264,,Fm-3m
JVASP-15962,Sc2BC2,FAILED_JVASP-15962.cif,0.0,0.0,mBJ,0.0,-0.69865,,I4/mmm
JVASP-51663,FeCuC5N6O,FAILED_JVASP-51663.cif,0.983,0.942,mBJ,-0.041,0.34211,,I4mm
JVASP-16341,BaSbAu,FAILED_JVASP-16341.cif,0.0,0.0,mBJ,0.0,-0.39799,,P6_3/mmc
JVASP-19608,TiNi,FAILED_JVASP-19608.cif,0.0,0.0,mBJ,0.0,-0.43253,,P2_1/m
JVASP-12820,Na3TlO2,FAILED_JVASP-12820.cif,2.046,3.296,mBJ,1.25,-1.27179,,Pnma
JVASP-57665,BeO,FAILED_JVASP-57665.cif,8.761,9.687,mBJ,0.926,-2.53707,,Fm-3m
JVASP-25208,Sb,FAILED_JVASP-25208.cif,0.0,0.0,mBJ,0.0,0.30864,,I4/mcm
JVASP-38151,Rb3Si,FAILED_JVASP-38151.cif,0.0,0.0,mBJ,0.0,0.24994,,P6_3/mmc
JVASP-46721,Li8Cr3SbO12,FAILED_JVASP-46721.cif,0.0,0.0,mBJ,0.0,-2.10665,,P1
JVASP-17711,Mn2Co2C,FAILED_JVASP-17711.cif,0.0,0.0,mBJ,0.0,0.09129,,P4/mmm
JVASP-34022,Te2Mo3S4,FAILED_JVASP-34022.cif,0.914,1.206,mBJ,0.292,-0.69327,,Cmcm
JVASP-21197,Yb,FAILED_JVASP-21197.cif,0.087,0.081,mBJ,-0.006,-0.0,,Fm-3m
JVASP-20512,ZrS,FAILED_JVASP-20512.cif,0.0,0.0,mBJ,0.0,-1.49879,,Fm-3m
JVASP-57750,Ca4IrO6,FAILED_JVASP-57750.cif,0.0,0.0,mBJ,0.0,-2.62168,,R-3c
JVASP-17307,Rh3Pb2S2,FAILED_JVASP-17307.cif,0.0,0.0,mBJ,0.0,-0.3936,,R-3m
JVASP-12821,K3BS3,FAILED_JVASP-12821.cif,2.74,4.01,mBJ,1.27,-1.18839,,P2_1/c
JVASP-51609,Na2V2ZnO7,FAILED_JVASP-51609.cif,3.067,3.305,mBJ,0.238,-2.2921,,P-42_1m
JVASP-41402,Dy2PdRu,FAILED_JVASP-41402.cif,0.0,0.0,mBJ,0.0,-0.70266,,Fm-3m
JVASP-19726,SnTe,FAILED_JVASP-19726.cif,0.0,0.0,mBJ,0.0,-0.06599,,Pm-3m
JVASP-17551,ZrSiTe,FAILED_JVASP-17551.cif,0.0,0.0,mBJ,0.0,-0.79393,,P4/nmm
JVASP-16670,CuNiSb2,FAILED_JVASP-16670.cif,0.0,0.0,mBJ,0.0,-0.12033,,P-3m1
JVASP-25209,Sc,FAILED_JVASP-25209.cif,0.0,0.0,mBJ,0.0,0.1944,,I4/mcm
JVASP-16657,Co3Se4,FAILED_JVASP-16657.cif,0.0,0.0,mBJ,0.0,-0.28012,,C2/m
JVASP-27004,ZrMo2O8,FAILED_JVASP-27004.cif,3.171,3.773,mBJ,0.602,-2.53075,,P-3m1
JVASP-26327,TmBi2ClO4,FAILED_JVASP-26327.cif,1.497,3.238,mBJ,1.741,-2.23621,,P4/mmm
JVASP-107989,Tb2IrAu,FAILED_JVASP-107989.cif,0.0,0.0,mBJ,0.0,-0.93009,,Fm-3m
JVASP-16380,PuAl3,FAILED_JVASP-16380.cif,0.0,0.0,mBJ,0.0,-0.38728,,Pm-3m
JVASP-53457,Pr2PbSe4,FAILED_JVASP-53457.cif,1.747,2.122,mBJ,0.375,-1.56976,,I-42d
JVASP-16834,TbB6,FAILED_JVASP-16834.cif,0.0,0.0,mBJ,0.0,-0.43206,,Pm-3m
JVASP-17381,CaGe2Ir2,FAILED_JVASP-17381.cif,0.0,0.0,mBJ,0.0,-0.6775,,I4/mmm
JVASP-49210,Na6MnTe4,FAILED_JVASP-49210.cif,1.451,9.337,mBJ,7.886,-0.8357,,P6_3mc
JVASP-52105,Na3YCl6,FAILED_JVASP-52105.cif,5.173,6.056,mBJ,0.883,-2.11668,,P2_1/c
JVASP-46722,LiV2P2O8,FAILED_JVASP-46722.cif,0.0,0.0,mBJ,0.0,-2.33912,,P2_1/c
JVASP-20513,HoFe2,FAILED_JVASP-20513.cif,0.0,0.0,mBJ,0.0,-0.15722,,Fd-3m
JVASP-54605,Ba2ZnAg2Se2O2,FAILED_JVASP-54605.cif,1.147,2.428,mBJ,1.281,-1.52618,,Cmce
JVASP-40190,CaSnS3,FAILED_JVASP-40190.cif,0.619,1.333,mBJ,0.714,-1.16727,,Pnma
JVASP-15895,Sc3SnB,FAILED_JVASP-15895.cif,0.0,0.0,mBJ,0.0,-0.64621,,Pm-3m
JVASP-107992,ThMgAu2,FAILED_JVASP-107992.cif,0.0,0.0,mBJ,0.0,-0.76537,,Fm-3m
JVASP-59046,Ag2HgO2,FAILED_JVASP-59046.cif,0.456,0.85,mBJ,0.394,-0.21212,,P4_32_12
JVASP-16409,K2IrF6,FAILED_JVASP-16409.cif,0.0,0.0,mBJ,0.0,-2.33495,,P-3m1
JVASP-16758,LuAgSn,FAILED_JVASP-16758.cif,0.0,0.0,mBJ,0.0,-0.52322,,P6_3mc
JVASP-17552,Ce3Ga,FAILED_JVASP-17552.cif,0.0,0.0,mBJ,0.0,-0.237,,Pm-3m
JVASP-12896,PtI2,FAILED_JVASP-12896.cif,1.125,1.479,mBJ,0.354,-0.12702,,P2_1/c
JVASP-9373,Na4GeO4,FAILED_JVASP-9373.cif,3.02,5.972,mBJ,2.952,-1.87044,,P-1
JVASP-52108,ThAl8Cr4,FAILED_JVASP-52108.cif,0.0,0.0,mBJ,0.0,-0.20284,,I4/mmm
JVASP-26328,ScAsO4,FAILED_JVASP-26328.cif,3.698,4.867,mBJ,1.169,-2.37749,,I4_1/amd
JVASP-19716,NdGa,FAILED_JVASP-19716.cif,0.0,0.0,mBJ,0.0,-0.59967,,Cmcm
JVASP-22889,Na3In2P3O12,FAILED_JVASP-22889.cif,3.533,5.73,mBJ,2.197,-2.25472,,C2/c
JVASP-37602,SrCaIn2,FAILED_JVASP-37602.cif,0.0,0.0,mBJ,0.0,-0.51844,,Fm-3m
JVASP-16849,SrCd2Ga2,FAILED_JVASP-16849.cif,0.0,0.0,mBJ,0.0,-0.38192,,I4/mmm
JVASP-25210,Te,FAILED_JVASP-25210.cif,0.165,0.615,mBJ,0.45,0.0,,P3_221
JVASP-59038,NbTeCl9,FAILED_JVASP-59038.cif,1.989,2.497,mBJ,0.508,-0.95598,,P-1
JVASP-46727,Mn5O3F5,FAILED_JVASP-46727.cif,0.0,0.044,mBJ,0.044,-1.97416,,Cm
JVASP-16783,ScIr3,FAILED_JVASP-16783.cif,0.0,0.0,mBJ,0.0,-0.68033,,Pm-3m
JVASP-16835,SmC2,FAILED_JVASP-16835.cif,0.0,0.65,mBJ,0.65,-0.30115,,I4/mmm
JVASP-21193,Ne,FAILED_JVASP-21193.cif,12.196,20.927,mBJ,8.731,-0.0,,Fm-3m
JVASP-19759,TbSe,FAILED_JVASP-19759.cif,0.0,1.348,mBJ,1.348,-1.83659,,Fm-3m
JVASP-108007,Rb2NiP2,FAILED_JVASP-108007.cif,0.609,0.599,mBJ,-0.01,-0.54729,,Cmcm
JVASP-9481,MgTiSiO5,FAILED_JVASP-9481.cif,2.937,3.327,mBJ,0.39,-3.05198,,P1
JVASP-57132,Ba2TiOF6,FAILED_JVASP-57132.cif,3.802,4.272,mBJ,0.47,-3.86524,,Cc
JVASP-24951,Rb2NaFeF6,FAILED_JVASP-24951.cif,0.0,0.0,mBJ,0.0,-2.71183,,Fm-3m
JVASP-16266,Sm3TlC,FAILED_JVASP-16266.cif,0.0,0.0,mBJ,0.0,-0.39034,,Pm-3m
JVASP-25253,Tb,FAILED_JVASP-25253.cif,0.0,0.0,mBJ,0.0,0.00461,,P6_3/mmc
JVASP-17712,SnPt3C,FAILED_JVASP-17712.cif,0.0,0.0,mBJ,0.0,0.34496,,Pm-3m
JVASP-15963,Tm3GaC,FAILED_JVASP-15963.cif,0.0,0.0,mBJ,0.0,1.13988,,Pm-3m
JVASP-57104,ZnS,FAILED_JVASP-57104.cif,2.097,3.596,mBJ,1.499,-0.88608,,P6_3mc
JVASP-57649,Pr3S4,FAILED_JVASP-57649.cif,0.0,0.0,mBJ,0.0,-2.19794,,I-43d
JVASP-57815,Ho2O3,FAILED_JVASP-57815.cif,4.136,5.662,mBJ,1.526,-3.83675,,C2/m
JVASP-52214,LiAg2F4,FAILED_JVASP-52214.cif,0.0,0.0,mBJ,0.0,-1.55596,,I-4
JVASP-56672,YMoClO4,FAILED_JVASP-56672.cif,2.586,3.606,mBJ,1.02,-2.69503,,C2/m
JVASP-16332,Dy,FAILED_JVASP-16332.cif,0.0,0.0,mBJ,0.0,0.01386,,Fm-3m
JVASP-16410,NaC,FAILED_JVASP-16410.cif,3.725,5.325,mBJ,1.6,0.09163,,Immm
JVASP-36066,Yb3U,FAILED_JVASP-36066.cif,0.0,0.0,mBJ,0.0,0.59482,,Fm-3m
